circID	chr	start	end	geneID	strand
5__69104630__69118628__ENSG00000145740	5	69104630	69118628	ENSG00000145740	+
7__17873527__17875790__ENSG00000071189	7	17873527	17875790	ENSG00000071189	-
13__48691211__48696626__ENSG00000152207	13	48691211	48696626	ENSG00000152207	+
3__128902552__128904505__ENSG00000177646	3	128902552	128904505	ENSG00000177646	+
2__229836847__229860531__ENSG00000153827	2	229836847	229860531	ENSG00000153827	-
11__95175497__95178828__ENSG00000149212	11	95175497	95178828	ENSG00000149212	-
7__105066726__105091314__ENSG00000005483	7	105066726	105091314	ENSG00000005483	+
19__40623603__40624082__ENSG00000090006	19	40623603	40624082	ENSG00000090006	+
19__47291977__47292173__ENSG00000197405	19	47291977	47292173	ENSG00000197405	+
12__122530021__122539754__ENSG00000184445	12	122530021	122539754	ENSG00000184445	+
4__102304316__102315742__ENSG00000138821	4	102304316	102315742	ENSG00000138821	-
5__170027862__170034555__ENSG00000134516	5	170027862	170034555	ENSG00000134516	+
1__235240312__235252809__ENSG00000054267	1	235240312	235252809	ENSG00000054267	-
9__122998596__123010528__ENSG00000011454	9	122998596	123010528	ENSG00000011454	+
6__127812882__127829934__ENSG00000172673	6	127812882	127829934	ENSG00000172673	-
X__72494195__72495268__ENSG00000147099	X	72494195	72495268	ENSG00000147099	-
1__151224247__151232703__ENSG00000143398	1	151224247	151232703	ENSG00000143398	+
18__23507984__23519174__ENSG00000141452	18	23507984	23519174	ENSG00000141452	+
9__127344234__127345477__ENSG00000136895	9	127344234	127345477	ENSG00000136895	+
17__78392475__78404089__ENSG00000087157	17	78392475	78404089	ENSG00000087157	+
1__62577261__62586624__ENSG00000116641	1	62577261	62586624	ENSG00000116641	-
1__75732643__75733628__ENSG00000117054	1	75732643	75733628	ENSG00000117054	+
12__111513356__111555919__ENSG00000204842	12	111513356	111555919	ENSG00000204842	-
6__118565528__118652808__ENSG00000111860	6	118565528	118652808	ENSG00000111860	-
3__8935870__8948570__ENSG00000070950	3	8935870	8948570	ENSG00000070950	-
8__65723540__65739597__ENSG00000205268	8	65723540	65739597	ENSG00000205268	-
14__30950862__30956242__ENSG00000196792	14	30950862	30956242	ENSG00000196792	-
15__67664596__67703408__ENSG00000137764	15	67664596	67703408	ENSG00000137764	+
11__78113885__78114392__ENSG00000159063	11	78113885	78114392	ENSG00000159063	-
X__134473358__134490205__ENSG00000165704	X	134473358	134490205	ENSG00000165704	+
12__120539367__120546601__ENSG00000022840	12	120539367	120546601	ENSG00000022840	+
1__70306223__70315566__ENSG00000118454	1	70306223	70315566	ENSG00000118454	-
6__83096730__83097115__ENSG00000083097	6	83096730	83097115	ENSG00000083097	+
16__11891061__11898035__ENSG00000103342	16	11891061	11898035	ENSG00000103342	-
7__148828739__148829848__ENSG00000106462	7	148828739	148829848	ENSG00000106462	-
8__132610165__132661627__ENSG00000129295	8	132610165	132661627	ENSG00000129295	-
2__20307977__20333063__ENSG00000055917	2	20307977	20333063	ENSG00000055917	-
15__85710578__85719326__ENSG00000170776	15	85710578	85719326	ENSG00000170776	+
X__63722761__63724711__ENSG00000131089	X	63722761	63724711	ENSG00000131089	-
X__20186295__20195145__ENSG00000177189	X	20186295	20195145	ENSG00000177189	-
8__73024821__73039219__ENSG00000147601	8	73024821	73039219	ENSG00000147601	+
X__154769166__154770879__ENSG00000130826	X	154769166	154770879	ENSG00000130826	+
3__47067069__47106120__ENSG00000181555	3	47067069	47106120	ENSG00000181555	-
16__68291208__68296513__ENSG00000103064	16	68291208	68296513	ENSG00000103064	+
12__112239051__112240027__ENSG00000173064	12	112239051	112240027	ENSG00000173064	-
2__171787570__171809686__ENSG00000115840	2	171787570	171809686	ENSG00000115840	-
3__121690669__121698929__ENSG00000173230	3	121690669	121698929	ENSG00000173230	-
2__55573618__55579781__ENSG00000275052	2	55573618	55579781	ENSG00000275052	-
3__141570911__141574067__ENSG00000155903	3	141570911	141574067	ENSG00000155903	+
9__121125715__121135982__ENSG00000119397	9	121125715	121135982	ENSG00000119397	+
7__138519188__138551180__ENSG00000122779	7	138519188	138551180	ENSG00000122779	+
12__64495482__64498039__ENSG00000183735	12	64495482	64498039	ENSG00000183735	+
16__28954564__28959100__ENSG00000176953	16	28954564	28959100	ENSG00000176953	+
1__154343892__154344500__ENSG00000143515	1	154343892	154344500	ENSG00000143515	+
2__73489633__73491498__ENSG00000116127	2	73489633	73491498	ENSG00000116127	+
15__85669721__85710645__ENSG00000170776	15	85669721	85710645	ENSG00000170776	+
18__79154503__79176907__ENSG00000166377	18	79154503	79176907	ENSG00000166377	+
2__216119042__216126031__ENSG00000079246	2	216119042	216126031	ENSG00000079246	+
16__74682650__74685583__ENSG00000168404	16	74682650	74685583	ENSG00000168404	-
8__47915327__47927890__ENSG00000253729	8	47915327	47927890	ENSG00000253729	-
2__117931036__117958481__ENSG00000125633	2	117931036	117958481	ENSG00000125633	-
20__47246007__47287284__ENSG00000101040	20	47246007	47287284	ENSG00000101040	-
6__130022226__130049393__ENSG00000198945	6	130022226	130049393	ENSG00000198945	+
1__173941264__173943588__ENSG00000135870	1	173941264	173943588	ENSG00000135870	-
7__5725323__5739352__ENSG00000011275	7	5725323	5739352	ENSG00000011275	-
5__69572444__69579864__ENSG00000183474	5	69572444	69579864	ENSG00000183474	+
16__22131204__22131729__ENSG00000175267	16	22131204	22131729	ENSG00000175267	+
20__50579702__50579926__ENSG00000196396	20	50579702	50579926	ENSG00000196396	+
17__19939712__19958571__ENSG00000108599	17	19939712	19958571	ENSG00000108599	-
2__168074981__168075231__ENSG00000198648	2	168074981	168075231	ENSG00000198648	-
4__71022366__71026755__ENSG00000156136	4	71022366	71026755	ENSG00000156136	+
4__2696362__2700544__ENSG00000125386	4	2696362	2700544	ENSG00000125386	+
1__151103561__151107222__ENSG00000143458	1	151103561	151107222	ENSG00000143458	+
12__22482556__22484888__ENSG00000111731	12	22482556	22484888	ENSG00000111731	-
14__55354500__55355222__ENSG00000178974	14	55354500	55355222	ENSG00000178974	+
2__128127360__128145967__ENSG00000136731	2	128127360	128145967	ENSG00000136731	+
5__69254601__69258153__ENSG00000134058	5	69254601	69258153	ENSG00000134058	+
18__74123367__74130658__ENSG00000141665	18	74123367	74130658	ENSG00000141665	-
7__92086227__92095173__ENSG00000127914	7	92086227	92095173	ENSG00000127914	+
1__236824118__236838599__ENSG00000116984	1	236824118	236838599	ENSG00000116984	+
11__17134818__17145942__ENSG00000011405	11	17134818	17145942	ENSG00000011405	-
1__229466633__229498306__ENSG00000069248	1	229466633	229498306	ENSG00000069248	-
12__89619998__89642355__ENSG00000070961	12	89619998	89642355	ENSG00000070961	-
4__3086938__3099394__ENSG00000197386	4	3086938	3099394	ENSG00000197386	+
4__169479402__169508331__ENSG00000137601	4	169479402	169508331	ENSG00000137601	-
8__17207959__17210480__ENSG00000104219	8	17207959	17210480	ENSG00000104219	+
2__28776850__28781842__ENSG00000213639	2	28776850	28781842	ENSG00000213639	+
12__103906137__103916083__ENSG00000214198	12	103906137	103916083	ENSG00000214198	-
14__34920499__34926527__ENSG00000258704	14	34920499	34926527	ENSG00000258704	-
4__36119649__36121326__ENSG00000047365	4	36119649	36121326	ENSG00000047365	-
15__43395106__43401850__ENSG00000137822	15	43395106	43401850	ENSG00000137822	+
9__121152484__121160302__ENSG00000119397	9	121152484	121160302	ENSG00000119397	+
19__18749780__18753585__ENSG00000105662	19	18749780	18753585	ENSG00000105662	+
1__97450058__97549744__ENSG00000188641	1	97450058	97549744	ENSG00000188641	-
8__117528650__117530827__ENSG00000164758	8	117528650	117530827	ENSG00000164758	+
17__29650653__29655607__ENSG00000141298	17	29650653	29655607	ENSG00000141298	-
12__112175735__112179397__ENSG00000173064	12	112175735	112179397	ENSG00000173064	-
19__41332127__41348455__ENSG00000105329	19	41332127	41348455	ENSG00000105329	-
3__113326444__113333583__ENSG00000206530	3	113326444	113333583	ENSG00000206530	-
2__203366876__203402734__ENSG00000138443	2	203366876	203402734	ENSG00000138443	+
5__87395043__87408186__ENSG00000134480	5	87395043	87408186	ENSG00000134480	-
6__42644213__42650386__ENSG00000024048	6	42644213	42650386	ENSG00000024048	+
3__182848475__182867444__ENSG00000058063	3	182848475	182867444	ENSG00000058063	+
14__45011974__45054549__ENSG00000198718	14	45011974	45054549	ENSG00000198718	+
1__173755922__173757159__ENSG00000076321	1	173755922	173757159	ENSG00000076321	+
11__108294926__108299885__ENSG00000149311	11	108294926	108299885	ENSG00000149311	+
12__111513356__111520076__ENSG00000204842	12	111513356	111520076	ENSG00000204842	-
10__31461036__31502509__ENSG00000148516	10	31461036	31502509	ENSG00000148516	+
6__7297922__7310029__ENSG00000124783	6	7297922	7310029	ENSG00000124783	-
19__10795371__10812377__ENSG00000079805	19	10795371	10812377	ENSG00000079805	+
11__34082824__34086413__ENSG00000135387	11	34082824	34086413	ENSG00000135387	+
13__45401082__45404412__ENSG00000174032	13	45401082	45404412	ENSG00000174032	-
8__43069554__43077364__ENSG00000168522	8	43069554	43077364	ENSG00000168522	+
16__81087600__81091107__ENSG00000140905	16	81087600	81091107	ENSG00000140905	-
17__2315556__2317996__ENSG00000167720	17	2315556	2317996	ENSG00000167720	+
2__42315961__42326252__ENSG00000143924	2	42315961	42326252	ENSG00000143924	+
19__17156908__17163122__ENSG00000099331	19	17156908	17163122	ENSG00000099331	+
18__79206936__79214038__ENSG00000166377	18	79206936	79214038	ENSG00000166377	+
4__73135116__73142767__ENSG00000132466	4	73135116	73142767	ENSG00000132466	-
1__153761569__153765063__ENSG00000143624	1	153761569	153765063	ENSG00000143624	+
8__99170038__99521010__ENSG00000132549	8	99170038	99521010	ENSG00000132549	+
5__80166382__80178064__ENSG00000164300	5	80166382	80178064	ENSG00000164300	-
5__55341680__55351029__ENSG00000039123	5	55341680	55351029	ENSG00000039123	+
1__3883506__3883800__ENSG00000169598	1	3883506	3883800	ENSG00000169598	+
17__61034665__61040892__ENSG00000141376	17	61034665	61040892	ENSG00000141376	+
14__52746425__52756611__ENSG00000198252	14	52746425	52756611	ENSG00000198252	+
17__82900650__82911789__ENSG00000141556	17	82900650	82911789	ENSG00000141556	+
1__147648245__147659775__ENSG00000162836	1	147648245	147659775	ENSG00000162836	-
10__68753851__68786692__ENSG00000060339	10	68753851	68786692	ENSG00000060339	+
1__201817087__201817285__ENSG00000134369	1	201817087	201817285	ENSG00000134369	+
17__63792411__63809659__ENSG00000198231	17	63792411	63809659	ENSG00000198231	+
6__157921530__157927214__ENSG00000130340	6	157921530	157927214	ENSG00000130340	+
12__105111124__105122238__ENSG00000136051	12	105111124	105122238	ENSG00000136051	+
13__95177706__95188542__ENSG00000125257	13	95177706	95188542	ENSG00000125257	-
10__63194285__63200677__ENSG00000171988	10	63194285	63200677	ENSG00000171988	-
17__75208526__75213119__ENSG00000125450	17	75208526	75213119	ENSG00000125450	+
9__2039465__2039900__ENSG00000080503	9	2039465	2039900	ENSG00000080503	+
12__121221912__121223043__ENSG00000135124	12	121221912	121223043	ENSG00000135124	+
15__50458999__50462322__ENSG00000138592	15	50458999	50462322	ENSG00000138592	+
2__85043563__85046278__ENSG00000176407	2	85043563	85046278	ENSG00000176407	+
12__57046551__57048343__ENSG00000166866	12	57046551	57048343	ENSG00000166866	-
12__124419956__124449867__ENSG00000196498	12	124419956	124449867	ENSG00000196498	-
12__111932585__111943369__ENSG00000198270	12	111932585	111943369	ENSG00000198270	-
9__100016321__100022226__ENSG00000023318	9	100016321	100022226	ENSG00000023318	-
10__45618139__45639963__ENSG00000172671	10	45618139	45639963	ENSG00000172671	-
6__17665238__17675770__ENSG00000124789	6	17665238	17675770	ENSG00000124789	-
11__95812931__95818904__ENSG00000166037	11	95812931	95818904	ENSG00000166037	+
8__102212775__102232304__ENSG00000048392	8	102212775	102232304	ENSG00000048392	-
2__36916077__36925208__ENSG00000115808	2	36916077	36925208	ENSG00000115808	-
17__18865468__18882683__ENSG00000141127	17	18865468	18882683	ENSG00000141127	+
7__17868406__17893434__ENSG00000071189	7	17868406	17893434	ENSG00000071189	-
20__58418210__58439025__ENSG00000124164	20	58418210	58439025	ENSG00000124164	+
3__47610065__47610327__ENSG00000173473	3	47610065	47610327	ENSG00000173473	-
17__51020158__51021365__ENSG00000008294	17	51020158	51021365	ENSG00000008294	-
1__213104453__213117410__ENSG00000136643	1	213104453	213117410	ENSG00000136643	+
4__82355303__82358820__ENSG00000138668	4	82355303	82358820	ENSG00000138668	-
2__200856681__200858089__ENSG00000013441	2	200856681	200858089	ENSG00000013441	-
5__71596279__71604468__ENSG00000131844	5	71596279	71604468	ENSG00000131844	+
X__77654097__77664778__ENSG00000085224	X	77654097	77664778	ENSG00000085224	-
10__27204439__27205248__ENSG00000107897	10	27204439	27205248	ENSG00000107897	-
2__203041764__203068475__ENSG00000144426	2	203041764	203068475	ENSG00000144426	+
17__2172657__2188515__ENSG00000070366	17	2172657	2188515	ENSG00000070366	-
13__98466375__98519473__ENSG00000102572	13	98466375	98519473	ENSG00000102572	-
3__44629064__44631221__ENSG00000186448	3	44629064	44631221	ENSG00000186448	+
18__24064139__24066140__ENSG00000168234	18	24064139	24066140	ENSG00000168234	+
12__431865__438554__ENSG00000120647	12	431865	438554	ENSG00000120647	+
6__15651312__15660521__ENSG00000047579	6	15651312	15660521	ENSG00000047579	-
6__144748245__144757989__ENSG00000152818	6	144748245	144757989	ENSG00000152818	+
12__123166654__123181210__ENSG00000051825	12	123166654	123181210	ENSG00000051825	-
15__75411491__75414311__ENSG00000169375	15	75411491	75414311	ENSG00000169375	-
2__178961229__178978675__ENSG00000163492	2	178961229	178978675	ENSG00000163492	-
4__17909093__17972885__ENSG00000178177	4	17909093	17972885	ENSG00000178177	-
16__47497398__47610920__ENSG00000102893	16	47497398	47610920	ENSG00000102893	+
9__125018798__125020769__ENSG00000173611	9	125018798	125020769	ENSG00000173611	-
3__183756527__183762279__ENSG00000163872	3	183756527	183762279	ENSG00000163872	+
15__44595258__44596943__ENSG00000104133	15	44595258	44596943	ENSG00000104133	-
7__135438157__135438423__ENSG00000080802	7	135438157	135438423	ENSG00000080802	-
17__17176425__17180088__ENSG00000133030	17	17176425	17180088	ENSG00000133030	+
17__44729904__44731015__ENSG00000161692	17	44729904	44731015	ENSG00000161692	+
1__167683899__167690120__ENSG00000198771	1	167683899	167690120	ENSG00000198771	+
12__70338442__70342307__ENSG00000111596	12	70338442	70342307	ENSG00000111596	+
2__9408112__9418732__ENSG00000119185	2	9408112	9418732	ENSG00000119185	-
10__70114144__70124097__ENSG00000042286	10	70114144	70124097	ENSG00000042286	-
2__241348133__241350203__ENSG00000168385	2	241348133	241350203	ENSG00000168385	+
22__40349831__40354327__ENSG00000239900	22	40349831	40354327	ENSG00000239900	+
7__6028614__6029032__ENSG00000086232	7	6028614	6029032	ENSG00000086232	-
20__34031521__34078553__ENSG00000125970	20	34031521	34078553	ENSG00000125970	+
18__24332941__24366966__ENSG00000141447	18	24332941	24366966	ENSG00000141447	-
7__105472131__105506273__ENSG00000091127	7	105472131	105506273	ENSG00000091127	-
4__40123126__40137082__ENSG00000078177	4	40123126	40137082	ENSG00000078177	+
14__67374467__67382590__ENSG00000134001	14	67374467	67382590	ENSG00000134001	+
14__92806735__92809519__ENSG00000066455	14	92806735	92809519	ENSG00000066455	+
Y__12709387__12722187__ENSG00000114374	Y	12709387	12722187	ENSG00000114374	+
15__63698727__63716473__ENSG00000103657	15	63698727	63716473	ENSG00000103657	-
11__116954043__116957064__ENSG00000160584	11	116954043	116957064	ENSG00000160584	-
19__56407025__56414440__ENSG00000198440	19	56407025	56414440	ENSG00000198440	+
10__96552927__96565426__ENSG00000077147	10	96552927	96565426	ENSG00000077147	-
3__138683677__138688974__ENSG00000051382	3	138683677	138688974	ENSG00000051382	-
17__5404098__5416682__ENSG00000108559	17	5404098	5416682	ENSG00000108559	-
3__50252099__50252538__ENSG00000114353	3	50252099	50252538	ENSG00000114353	+
11__3713817__3719550__ENSG00000110713	11	3713817	3719550	ENSG00000110713	-
8__17985446__17986087__ENSG00000078674	8	17985446	17986087	ENSG00000078674	+
12__44703725__44816136__ENSG00000184613	12	44703725	44816136	ENSG00000184613	-
6__24502522__24504985__ENSG00000112294	6	24502522	24504985	ENSG00000112294	+
17__28163542__28185265__ENSG00000087095	17	28163542	28185265	ENSG00000087095	+
16__68166842__68183366__ENSG00000072736	16	68166842	68183366	ENSG00000072736	+
11__67180078__67207688__ENSG00000173120	11	67180078	67207688	ENSG00000173120	+
15__25687702__25691791__ENSG00000206190	15	25687702	25691791	ENSG00000206190	-
12__43768102__43774029__ENSG00000198001	12	43768102	43774029	ENSG00000198001	+
17__50970706__50987237__ENSG00000008294	17	50970706	50987237	ENSG00000008294	-
3__136452032__136502779__ENSG00000118007	3	136452032	136502779	ENSG00000118007	-
18__62082672__62095950__ENSG00000197563	18	62082672	62095950	ENSG00000197563	-
13__31215050__31261082__ENSG00000187676	13	31215050	31261082	ENSG00000187676	+
7__8022482__8060248__ENSG00000106415	7	8022482	8060248	ENSG00000106415	+
17__30759490__30769965__ENSG00000264538	17	30759490	30769965	ENSG00000264538	+
5__176263416__176270520__ENSG00000170085	5	176263416	176270520	ENSG00000170085	+
2__200920221__200921139__ENSG00000115942	2	200920221	200921139	ENSG00000115942	-
2__203272669__203280113__ENSG00000119004	2	203272669	203280113	ENSG00000119004	+
8__94867139__94876489__ENSG00000164941	8	94867139	94876489	ENSG00000164941	+
15__44606024__44620403__ENSG00000104133	15	44606024	44620403	ENSG00000104133	-
8__99431536__99577633__ENSG00000132549	8	99431536	99577633	ENSG00000132549	+
7__129671428__129690546__ENSG00000106459	7	129671428	129690546	ENSG00000106459	+
14__71009633__71019162__ENSG00000100731	14	71009633	71019162	ENSG00000100731	+
2__197000418__197001840__ENSG00000065413	2	197000418	197001840	ENSG00000065413	-
14__35091069__35095184__ENSG00000092020	14	35091069	35095184	ENSG00000092020	-
11__128480190__128486146__ENSG00000134954	11	128480190	128486146	ENSG00000134954	-
12__111649938__111660675__ENSG00000089234	12	111649938	111660675	ENSG00000089234	-
2__64551442__64553409__ENSG00000119844	2	64551442	64553409	ENSG00000119844	+
1__44241914__44248038__ENSG00000117419	1	44241914	44248038	ENSG00000117419	-
1__115050355__115062232__ENSG00000134198	1	115050355	115062232	ENSG00000134198	-
1__77713199__77715868__ENSG00000077254	1	77713199	77715868	ENSG00000077254	-
3__12599690__12604289__ENSG00000132155	3	12599690	12604289	ENSG00000132155	-
13__100668578__100670569__ENSG00000125247	13	100668578	100670569	ENSG00000125247	-
14__101882160__101912473__ENSG00000078304	14	101882160	101912473	ENSG00000078304	+
12__49656403__49657190__ENSG00000161791	12	49656403	49657190	ENSG00000161791	-
2__20278582__20331937__ENSG00000055917	2	20278582	20331937	ENSG00000055917	-
3__183754125__183758965__ENSG00000163872	3	183754125	183758965	ENSG00000163872	+
10__11249152__11270824__ENSG00000048740	10	11249152	11270824	ENSG00000048740	+
6__158725502__158745658__ENSG00000164674	6	158725502	158745658	ENSG00000164674	+
10__67954594__67956976__ENSG00000148634	10	67954594	67956976	ENSG00000148634	-
21__46326376__46385983__ENSG00000160299	21	46326376	46385983	ENSG00000160299	+
2__42261120__42284703__ENSG00000143924	2	42261120	42284703	ENSG00000143924	+
12__123297977__123304719__ENSG00000139697	12	123297977	123304719	ENSG00000139697	-
11__34071725__34079765__ENSG00000135387	11	34071725	34079765	ENSG00000135387	+
5__160080650__160094065__ENSG00000170234	5	160080650	160094065	ENSG00000170234	-
8__38114191__38135766__ENSG00000129691	8	38114191	38135766	ENSG00000129691	+
5__103097313__103097781__ENSG00000145723	5	103097313	103097781	ENSG00000145723	-
10__17700190__17705741__ENSG00000136738	10	17700190	17705741	ENSG00000136738	+
2__28917892__28929710__ENSG00000163811	2	28917892	28929710	ENSG00000163811	+
10__70204872__70209685__ENSG00000180817	10	70204872	70209685	ENSG00000180817	-
2__15415545__15427794__ENSG00000151779	2	15415545	15427794	ENSG00000151779	-
15__65474208__65487818__ENSG00000074603	15	65474208	65487818	ENSG00000074603	-
3__27397683__27398353__ENSG00000033867	3	27397683	27398353	ENSG00000033867	-
7__99618524__99621574__ENSG00000197037	7	99618524	99621574	ENSG00000197037	+
1__21701497__21721166__ENSG00000090686	1	21701497	21721166	ENSG00000090686	-
1__169862612__169869039__ENSG00000000457	1	169862612	169869039	ENSG00000000457	-
11__9989496__10028557__ENSG00000133812	11	9989496	10028557	ENSG00000133812	-
6__7210803__7211709__ENSG00000124782	6	7210803	7211709	ENSG00000124782	+
8__67118247__67132080__ENSG00000104218	8	67118247	67132080	ENSG00000104218	+
5__62347129__62348167__ENSG00000068796	5	62347129	62348167	ENSG00000068796	+
7__74705163__74716950__ENSG00000263001	7	74705163	74716950	ENSG00000263001	+
15__100132006__100199423__ENSG00000140470	15	100132006	100199423	ENSG00000140470	-
2__55646258__55647453__ENSG00000138035	2	55646258	55647453	ENSG00000138035	-
X__119931935__119936682__ENSG00000101882	X	119931935	119936682	ENSG00000101882	-
8__29146377__29147602__ENSG00000197892	8	29146377	29147602	ENSG00000197892	-
17__29648143__29655607__ENSG00000141298	17	29648143	29655607	ENSG00000141298	-
6__144537581__144557311__ENSG00000152818	6	144537581	144557311	ENSG00000152818	+
2__231075510__231087181__ENSG00000173692	2	231075510	231087181	ENSG00000173692	+
7__156756392__156779732__ENSG00000105983	7	156756392	156779732	ENSG00000105983	-
1__92266418__92266741__ENSG00000174842	1	92266418	92266741	ENSG00000174842	-
3__25627186__25630939__ENSG00000077097	3	25627186	25630939	ENSG00000077097	-
X__123686547__123712908__ENSG00000125676	X	123686547	123712908	ENSG00000125676	-
2__55564312__55568363__ENSG00000275052	2	55564312	55568363	ENSG00000275052	-
1__6231901__6233643__ENSG00000116237	1	6231901	6233643	ENSG00000116237	-
17__998778__999584__ENSG00000177370	17	998778	999584	ENSG00000177370	+
1__20747543__20749882__ENSG00000127483	1	20747543	20749882	ENSG00000127483	-
18__54188873__54205157__ENSG00000134046	18	54188873	54205157	ENSG00000134046	-
1__154251040__154257434__ENSG00000143569	1	154251040	154257434	ENSG00000143569	+
15__30967919__30976955__ENSG00000166912	15	30967919	30976955	ENSG00000166912	-
2__48451007__48471367__ENSG00000162869	2	48451007	48471367	ENSG00000162869	+
5__134773695__134783065__ENSG00000145833	5	134773695	134783065	ENSG00000145833	+
21__39293810__39294032__ENSG00000185658	21	39293810	39294032	ENSG00000185658	-
X__18506934__18510854__ENSG00000008086	X	18506934	18510854	ENSG00000008086	+
1__165682106__165683110__ENSG00000143149	1	165682106	165683110	ENSG00000143149	-
13__20064450__20083776__ENSG00000121741	13	20064450	20083776	ENSG00000121741	+
7__98244570__98246165__ENSG00000205356	7	98244570	98246165	ENSG00000205356	-
14__54957033__54957635__ENSG00000198554	14	54957033	54957635	ENSG00000198554	-
5__75384641__75386034__ENSG00000113163	5	75384641	75386034	ENSG00000113163	-
2__181509657__181511775__ENSG00000115232	2	181509657	181511775	ENSG00000115232	+
16__71656570__71664099__ENSG00000040199	16	71656570	71664099	ENSG00000040199	-
7__150284752__150295347__ENSG00000106526	7	150284752	150295347	ENSG00000106526	-
1__35381258__35408159__ENSG00000146463	1	35381258	35408159	ENSG00000146463	+
9__95970575__95978215__ENSG00000182150	9	95970575	95978215	ENSG00000182150	+
12__100282942__100291660__ENSG00000136021	12	100282942	100291660	ENSG00000136021	+
3__56646521__56649057__ENSG00000163946	3	56646521	56649057	ENSG00000163946	-
2__88590442__88591008__ENSG00000172071	2	88590442	88591008	ENSG00000172071	-
1__62441487__62445429__ENSG00000162607	1	62441487	62445429	ENSG00000162607	+
19__43486265__43487123__ENSG00000176531	19	43486265	43487123	ENSG00000176531	-
3__171157459__171167270__ENSG00000154310	3	171157459	171167270	ENSG00000154310	-
2__15374607__15427794__ENSG00000151779	2	15374607	15427794	ENSG00000151779	-
2__218234351__218239484__ENSG00000163466	2	218234351	218239484	ENSG00000163466	+
6__158583953__158608750__ENSG00000146433	6	158583953	158608750	ENSG00000146433	+
2__171448680__171473975__ENSG00000115827	2	171448680	171473975	ENSG00000115827	+
14__71073544__71076419__ENSG00000100731	14	71073544	71076419	ENSG00000100731	+
15__82826387__82826846__ENSG00000156232	15	82826387	82826846	ENSG00000156232	+
7__73447263__73470483__ENSG00000009954	7	73447263	73470483	ENSG00000009954	-
1__230663140__230679052__ENSG00000135775	1	230663140	230679052	ENSG00000135775	+
5__71041521__71042284__ENSG00000145736	5	71041521	71042284	ENSG00000145736	-
7__67055834__67083539__ENSG00000198874	7	67055834	67083539	ENSG00000198874	+
5__177713747__177748699__ENSG00000170074	5	177713747	177748699	ENSG00000170074	-
7__98141396__98154876__ENSG00000164715	7	98141396	98154876	ENSG00000164715	+
15__72563393__72570307__ENSG00000166233	15	72563393	72570307	ENSG00000166233	+
12__50430494__50454417__ENSG00000161813	12	50430494	50454417	ENSG00000161813	+
14__20352244__20354247__ENSG00000129484	14	20352244	20354247	ENSG00000129484	+
14__91802253__91813825__ENSG00000165929	14	91802253	91813825	ENSG00000165929	-
13__28174271__28176559__ENSG00000152520	13	28174271	28176559	ENSG00000152520	+
14__35625360__35627951__ENSG00000174373	14	35625360	35627951	ENSG00000174373	-
2__68490189__68538227__ENSG00000169621	2	68490189	68538227	ENSG00000169621	+
11__43830975__43840064__ENSG00000149084	11	43830975	43840064	ENSG00000149084	+
8__48043032__48043626__ENSG00000169139	8	48043032	48043626	ENSG00000169139	+
7__148753999__148767749__ENSG00000055130	7	148753999	148767749	ENSG00000055130	+
10__69376933__69380095__ENSG00000156515	10	69376933	69380095	ENSG00000156515	+
14__64487113__64490540__ENSG00000089775	14	64487113	64490540	ENSG00000089775	-
15__71991102__72010447__ENSG00000066933	15	71991102	72010447	ENSG00000066933	-
10__91996368__92008275__ENSG00000095564	10	91996368	92008275	ENSG00000095564	+
10__5959753__5960567__ENSG00000134470	10	5959753	5960567	ENSG00000134470	-
4__75977645__75982037__ENSG00000198301	4	75977645	75982037	ENSG00000198301	-
20__48952704__48963898__ENSG00000124198	20	48952704	48963898	ENSG00000124198	+
21__46275185__46280575__ENSG00000160294	21	46275185	46280575	ENSG00000160294	-
Y__12709387__12739629__ENSG00000114374	Y	12709387	12739629	ENSG00000114374	+
10__6456673__6464404__ENSG00000065675	10	6456673	6464404	ENSG00000065675	-
15__52584744__52593736__ENSG00000047346	15	52584744	52593736	ENSG00000047346	-
6__57128728__57133192__ENSG00000112200	6	57128728	57133192	ENSG00000112200	+
20__35366556__35384133__ENSG00000101019	20	35366556	35384133	ENSG00000101019	-
1__45602254__45605016__ENSG00000132780	1	45602254	45605016	ENSG00000132780	+
3__67495797__67520634__ENSG00000172340	3	67495797	67520634	ENSG00000172340	-
12__42355160__42387535__ENSG00000134283	12	42355160	42387535	ENSG00000134283	+
12__3821872__3830018__ENSG00000111224	12	3821872	3830018	ENSG00000111224	-
5__75354502__75355522__ENSG00000113161	5	75354502	75355522	ENSG00000113161	+
3__180604224__180607765__ENSG00000163728	3	180604224	180607765	ENSG00000163728	+
9__7011697__7015929__ENSG00000107077	9	7011697	7015929	ENSG00000107077	+
20__36660336__36671397__ENSG00000101079	20	36660336	36671397	ENSG00000101079	-
12__14423908__14438267__ENSG00000171681	12	14423908	14438267	ENSG00000171681	+
10__12235047__12238485__ENSG00000151465	10	12235047	12238485	ENSG00000151465	+
7__45736786__45759174__ENSG00000214765	7	45736786	45759174	ENSG00000214765	-
6__24865300__24869147__ENSG00000111913	6	24865300	24869147	ENSG00000111913	-
15__41471171__41477515__ENSG00000137815	15	41471171	41477515	ENSG00000137815	+
17__30843912__30844916__ENSG00000176208	17	30843912	30844916	ENSG00000176208	+
16__30969304__30969689__ENSG00000099381	16	30969304	30969689	ENSG00000099381	+
